X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
2726.64,1030.78,114.6335587,65.4537977,24.838,25.214,0.028,1.18,38.5,0.031,0.114,0.001,0,23.641,23.632,0.024,1.03,45.6,0.017,0.053,0.0,0
2589.68,753.23,114.643906,65.4538558,24.84,25.213,0.028,0.97,38.8,0.028,0.092,0.006,0,23.654,23.645,0.024,1.16,45.7,0.011,-0.016,0.014,0
3272.62,1332.77,114.6165928,65.448756,24.825,25.195,0.029,1.15,38.0,-0.016,0.127,0.0,0,23.647,23.638,0.024,1.04,44.7,0.032,-0.023,0.0,0
3226.55,2355.95,114.5863683,65.4554424,24.792,25.141,0.028,1.02,39.1,0.015,0.027,0.033,0,23.687,23.678,0.025,1.11,44.2,-0.004,0.062,0.024,0
279.0,1771.38,114.6464368,65.4889123,26.411,27.077,0.089,1.13,12.3,0.094,0.525,0.014,0,23.455,23.442,0.022,1.12,49.8,0.008,0.031,0.003,0
288.08,1262.12,114.6616935,65.4857528,24.755,25.087,0.027,1.11,40.0,0.029,0.09,0.001,0,23.703,23.694,0.025,0.94,43.4,0.019,0.102,0.001,0
1924.03,2679.34,114.5953206,65.4737089,24.71,25.003,0.026,1.43,41.4,0.009,0.036,0.0,0,23.784,23.776,0.026,1.38,41.6,-0.007,0.043,0.003,0
308.1,661.65,114.6795435,65.4819087,24.876,25.256,0.029,0.98,38.0,-0.004,0.057,0.002,0,23.663,23.654,0.024,1.05,45.6,-0.01,0.079,0.002,0
1468.39,4089.01,114.5592623,65.4878334,24.701,24.95,0.027,1.15,39.9,-0.012,0.054,0.002,0,23.903,23.895,0.029,1.07,37.4,0.02,0.008,0.001,0
3427.52,838.83,114.6292704,65.4438627,24.819,25.171,0.028,1.13,39.4,0.01,0.078,0.0,0,23.707,23.698,0.025,1.1,44.2,0.03,0.005,0.0,0
2137.13,984.12,114.6434507,65.4609099,24.886,25.261,0.029,1.11,37.7,0.024,0.169,0.012,0,23.692,23.683,0.024,1.15,44.3,0.044,0.065,0.01,0
3176.79,103.7,114.655054,65.4426114,24.886,25.252,0.028,1.04,38.4,-0.02,0.093,0.0,0,23.724,23.715,0.025,1.08,44.3,0.007,0.066,0.0,0
